Layer_num	sz	alpha	tau_0	tau_e-5	tau_e-4	tau_e-3	tau_e-2	tau_e-1
1	5	-4.00	0	0	0	0	0	0
1	6	-4.00	0	0	0	0	0	0
1	7	-4.00	0	0	0	0	0	0
1	8	-4.00	0	0	0	0	0	0
1	9	-4.00	0	0	0	0	0	0
1	10	-4.00	0	0	0	0	0	0
1	11	-4.00	0	0	0	0	0	0
1	12	-4.00	0	0	0	0	0	0
1	13	-4.00	0	0	0	0	0	1
1	14	-4.00	0	0	0	0	0	0
1	15	-4.00	0	0	0	0	0	1
1	16	-4.00	0	0	0	0	0	0
1	17	-4.00	0	0	0	0	0	0
1	18	-4.00	0	0	0	0	0	0
1	19	-4.00	0	3	0	0	0	8
1	20	-4.00	32	29	11	11	11	1
2	0	-4.00	0	0	0	0	0	28
2	1	-4.00	0	0	0	0	0	1
2	2	-4.00	0	0	0	0	0	1
2	3	-4.00	0	0	0	0	0	0
2	4	-4.00	0	0	0	0	0	1
2	5	-4.00	0	0	0	0	0	0
2	6	-4.00	0	0	0	0	0	1
2	7	-4.00	0	0	0	0	0	0
2	8	-4.00	0	0	0	0	0	0
2	9	-4.00	0	0	0	0	0	0
2	10	-4.00	0	0	0	0	0	0
2	11	-4.00	0	0	0	0	0	0
2	12	-4.00	0	0	0	0	0	0
2	13	-4.00	0	0	0	0	0	0
2	14	-4.00	0	0	0	0	0	0
2	15	-4.00	0	0	0	0	0	0
2	16	-4.00	0	0	0	0	0	0
2	17	-4.00	0	0	0	0	1	0
2	18	-4.00	0	0	0	0	3	0
2	19	-4.00	0	0	0	0	11	0
2	20	-4.00	32	32	32	32	17	0
